arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [5, 3, 3, 5, 3, 3, 3, 7, 7, 7, 3, 5, 5, 3, 7, 3, 3, 7, 7, 7], 'e': [3, 3, 3, 4, 6, 3, 6, 4, 3, 6, 3, 3, 3, 6, 6, 4, 6, 4, 3, 6], 'd': [2, 2, 3, 4, 2], 'r': [208]}",29.5752,320112256,6689896,80.41666667
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 3, 7, 3, 3, 5, 3, 3, 3, 3, 3, 5, 3, 5, 7, 5], 'e': [6, 3, 6, 6, 4, 4, 4, 6, 6, 3, 4, 3, 6, 3, 3, 4, 6, 6, 6, 6], 'd': [2, 2, 3, 4, 2], 'r': [224]}",33.1811,364009088,6589424,80.20833333
"{'wid': None, 'ks': [7, 5, 5, 5, 7, 5, 7, 7, 7, 7, 7, 7, 5, 3, 7, 7, 5, 7, 3, 3], 'e': [4, 4, 3, 6, 3, 3, 6, 3, 6, 4, 4, 3, 3, 4, 6, 6, 6, 6, 6, 6], 'd': [2, 2, 3, 4, 3], 'r': [160]}",23.0162,224228912,8403736,76.875
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 3, 5, 5, 5, 7, 3, 5, 3, 3, 3, 3, 7, 3, 7, 5], 'e': [6, 4, 4, 4, 4, 3, 4, 3, 6, 3, 6, 4, 3, 6, 3, 3, 4, 4, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [176]}",22.1865,237458112,6521600,76.5625
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 7, 5, 7, 5, 3, 7, 3, 7, 7, 3, 5, 5, 3, 7], 'e': [4, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 3, 3, 4, 4, 6, 3, 6, 4, 6], 'd': [2, 2, 3, 4, 3], 'r': [192]}",24.9947,278885856,7167216,78.64583333
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 7, 3, 3, 3, 3, 7, 7, 7, 3, 7, 5, 3, 7, 3, 3], 'e': [4, 3, 3, 6, 4, 3, 3, 6, 6, 4, 4, 6, 6, 3, 6, 6, 3, 3, 6, 6], 'd': [2, 2, 3, 4, 3], 'r': [208]}",33.5564,355032992,7316912,79.27083333
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 3, 3, 7, 5, 5, 5, 5, 3, 7, 3, 3, 5, 7, 7, 5], 'e': [4, 3, 6, 6, 4, 6, 4, 4, 3, 3, 3, 4, 6, 3, 4, 6, 3, 3, 6, 3], 'd': [2, 2, 3, 4, 3], 'r': [224]}",35.3137,373267712,7025080,78.22916667
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 7, 3, 5, 3, 5, 3, 3, 5, 3, 7, 5, 7, 5, 5, 3], 'e': [3, 4, 6, 6, 6, 3, 4, 4, 4, 4, 3, 6, 3, 4, 6, 4, 3, 3, 3, 3], 'd': [2, 2, 3, 4, 4], 'r': [160]}",18.9611,184784224,6578632,75.10416667
"{'wid': None, 'ks': [5, 7, 3, 5, 5, 3, 3, 7, 3, 7, 5, 7, 3, 5, 5, 5, 3, 7, 3, 5], 'e': [6, 3, 4, 6, 3, 3, 4, 4, 6, 3, 6, 4, 4, 4, 6, 3, 4, 3, 6, 4], 'd': [2, 2, 3, 4, 4], 'r': [176]}",25.1826,262747296,7607024,77.08333333
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 3, 7, 3, 7, 3, 5, 5, 5, 5, 3, 7, 3, 7, 7], 'e': [3, 4, 6, 3, 6, 4, 3, 6, 6, 6, 4, 4, 3, 6, 3, 6, 4, 6, 3, 4], 'd': [2, 2, 3, 4, 4], 'r': [192]}",31.432,310826624,7916056,78.75
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 7, 5, 3, 7, 3, 5, 7, 3, 3, 3, 7, 5, 7, 7, 3], 'e': [3, 3, 3, 4, 3, 6, 6, 3, 3, 6, 6, 6, 6, 4, 6, 6, 4, 3, 3, 3], 'd': [2, 2, 3, 4, 4], 'r': [208]}",35.4929,373051936,7295040,79.58333333
"{'wid': None, 'ks': [3, 3, 5, 7, 5, 7, 5, 7, 5, 7, 3, 7, 3, 3, 5, 5, 7, 5, 7, 7], 'e': [6, 4, 4, 4, 3, 6, 3, 3, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6], 'd': [2, 2, 3, 4, 4], 'r': [224]}",41.5187,429212576,8807688,79.79166667
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 7, 5, 5, 5, 7, 3, 5, 7, 5, 7, 3, 5, 3, 7, 7], 'e': [4, 3, 3, 4, 4, 3, 6, 4, 4, 6, 4, 3, 3, 6, 6, 6, 3, 4, 3, 4], 'd': [2, 2, 4, 2, 2], 'r': [160]}",17.1448,159008096,5465264,75
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 3, 3, 7, 3, 5, 3, 5, 3, 7, 7, 5, 7, 3, 7, 3], 'e': [6, 3, 4, 4, 3, 4, 3, 3, 3, 6, 6, 6, 4, 6, 4, 6, 3, 6, 3, 6], 'd': [2, 2, 4, 2, 2], 'r': [176]}",20.1167,212594592,6136936,75.625
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 7, 7, 7, 3, 5, 7, 7, 5, 3, 5, 7, 7, 5, 5], 'e': [6, 6, 3, 4, 6, 3, 4, 6, 3, 6, 3, 3, 6, 4, 3, 4, 3, 3, 6, 3], 'd': [2, 2, 4, 2, 2], 'r': [192]}",25.3757,258151904,5216688,78.125
"{'wid': None, 'ks': [3, 5, 5, 3, 7, 7, 7, 7, 5, 5, 5, 3, 3, 5, 7, 7, 5, 3, 5, 7], 'e': [6, 3, 6, 4, 4, 6, 4, 3, 3, 4, 4, 4, 6, 3, 6, 6, 3, 6, 4, 4], 'd': [2, 2, 4, 2, 2], 'r': [208]}",28.348,283577984,5805568,79.0625
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 5, 5, 3, 7, 7, 3, 7, 3, 7, 3, 7, 3, 3, 7, 5], 'e': [4, 4, 6, 6, 3, 4, 3, 4, 4, 6, 4, 6, 6, 4, 4, 3, 4, 6, 6, 3], 'd': [2, 2, 4, 2, 2], 'r': [224]}",32.7821,339003936,6101856,80
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 7, 3, 7, 5, 3, 5, 3, 5, 7, 5, 7, 5, 3, 5, 5], 'e': [3, 3, 4, 3, 4, 6, 4, 3, 6, 4, 6, 6, 4, 6, 3, 4, 4, 6, 4, 4], 'd': [2, 2, 4, 2, 3], 'r': [160]}",18.59,183075552,6890240,75.41666667
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 3, 3, 3, 7, 3, 5, 7, 5, 7, 7, 5, 7, 7, 7, 3], 'e': [6, 4, 3, 6, 3, 4, 6, 6, 6, 6, 3, 6, 3, 4, 6, 3, 4, 3, 3, 3], 'd': [2, 2, 4, 2, 3], 'r': [176]}",21.5325,214778368,5625800,76.875
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 5, 7, 3, 7, 3, 3, 5, 7, 7, 5, 7, 3, 5, 3, 3], 'e': [4, 6, 4, 4, 3, 4, 3, 3, 3, 4, 6, 4, 4, 6, 4, 3, 3, 3, 4, 3], 'd': [2, 2, 4, 2, 3], 'r': [192]}",23.9307,250009824,5945800,78.02083333
"{'wid': None, 'ks': [7, 7, 5, 3, 7, 7, 3, 5, 7, 7, 5, 3, 7, 3, 7, 7, 7, 3, 7, 5], 'e': [6, 6, 6, 4, 4, 6, 6, 4, 6, 6, 6, 4, 6, 3, 3, 6, 3, 4, 3, 3], 'd': [2, 2, 4, 2, 3], 'r': [208]}",36.7511,367813920,5878816,78.64583333
"{'wid': None, 'ks': [7, 7, 3, 3, 5, 5, 5, 5, 5, 7, 5, 5, 3, 5, 3, 3, 5, 5, 5, 3], 'e': [4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 6, 4, 4, 3, 4, 4, 3, 3, 3, 4], 'd': [2, 2, 4, 2, 3], 'r': [224]}",33.2811,329847104,5427736,77.91666667
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 5, 5, 5, 3, 3, 5, 7, 3, 7, 7, 5, 3, 5, 5, 7], 'e': [6, 6, 6, 3, 6, 6, 6, 4, 6, 3, 6, 6, 6, 3, 4, 4, 4, 3, 3, 4], 'd': [2, 2, 4, 2, 4], 'r': [160]}",21.8801,212717184,6357552,75.3125
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 7, 5, 5, 5, 5, 7, 3, 3, 3, 3, 3, 7, 3], 'e': [3, 6, 3, 4, 3, 6, 6, 4, 6, 4, 4, 3, 4, 4, 3, 6, 4, 3, 3, 3], 'd': [2, 2, 4, 2, 4], 'r': [176]}",20.2804,206725600,5957792,75.625
"{'wid': None, 'ks': [7, 7, 7, 3, 3, 3, 5, 3, 5, 3, 3, 5, 5, 5, 5, 5, 3, 7, 7, 7], 'e': [6, 6, 6, 3, 6, 3, 3, 3, 4, 6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 6], 'd': [2, 2, 4, 2, 4], 'r': [192]}",30.0621,306694592,7023008,78.02083333
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 3, 3, 5, 7, 7, 5, 7, 3, 7, 5, 7, 5, 5, 5, 5], 'e': [3, 6, 6, 3, 6, 4, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 3, 6, 6], 'd': [2, 2, 4, 2, 4], 'r': [208]}",31.8339,334180960,7397720,77.5
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 3, 3, 3, 5, 5, 3, 7, 5, 7, 7, 7, 5, 5, 7, 7], 'e': [6, 3, 6, 6, 4, 6, 6, 6, 4, 6, 3, 4, 4, 6, 3, 6, 3, 6, 6, 3], 'd': [2, 2, 4, 2, 4], 'r': [224]}",38.146,398667616,7710216,78.22916667
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 3, 7, 5, 5, 5, 7, 5, 3, 5, 5, 5, 5, 5, 5], 'e': [3, 3, 3, 4, 6, 3, 4, 6, 6, 4, 6, 3, 6, 3, 3, 4, 4, 3, 6, 4], 'd': [2, 2, 4, 3, 2], 'r': [160]}",17.0348,161387296,5423712,75.83333333
"{'wid': None, 'ks': [7, 7, 7, 3, 3, 5, 7, 3, 5, 3, 5, 3, 5, 5, 7, 7, 5, 7, 7, 5], 'e': [6, 4, 4, 3, 4, 4, 4, 6, 6, 4, 6, 4, 3, 3, 3, 6, 3, 4, 3, 3], 'd': [2, 2, 4, 3, 2], 'r': [176]}",23.6402,229137824,5368056,77.29166667
"{'wid': None, 'ks': [5, 5, 7, 5, 3, 5, 7, 5, 5, 7, 3, 5, 7, 5, 3, 7, 5, 5, 5, 3], 'e': [4, 4, 6, 6, 3, 6, 6, 3, 3, 4, 3, 4, 3, 4, 6, 3, 6, 4, 6, 6], 'd': [2, 2, 4, 3, 2], 'r': [192]}",24.7622,257892032,6162856,79.0625
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 7, 3, 3, 7, 7, 7, 7, 3, 5, 5, 5, 3, 7, 7, 5], 'e': [4, 6, 6, 6, 4, 4, 6, 6, 4, 3, 4, 4, 6, 4, 4, 3, 3, 3, 4, 6], 'd': [2, 2, 4, 3, 2], 'r': [208]}",32.3583,321299136,5504256,78.22916667
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 3, 3, 7, 5, 7, 5, 3, 5, 3, 3, 5, 5, 5, 3, 3], 'e': [4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 6, 3, 4, 3, 4, 6, 3, 6, 3], 'd': [2, 2, 4, 3, 2], 'r': [224]}",33.845,334179648,5589216,79.89583333
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 3, 7, 7, 5, 5, 5, 7, 3, 3, 5, 3, 7, 7, 5, 3], 'e': [4, 6, 4, 3, 6, 3, 4, 4, 4, 4, 6, 4, 6, 4, 6, 3, 3, 3, 3, 6], 'd': [2, 2, 4, 3, 3], 'r': [160]}",19.6613,198650784,6224384,75.52083333
"{'wid': None, 'ks': [5, 7, 3, 5, 3, 5, 5, 3, 5, 7, 3, 5, 5, 7, 3, 7, 5, 5, 3, 7], 'e': [6, 6, 3, 3, 4, 3, 4, 3, 6, 3, 6, 4, 4, 3, 6, 3, 3, 4, 4, 3], 'd': [2, 2, 4, 3, 3], 'r': [176]}",24.9763,259169264,6352896,76.5625
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 7, 7, 7, 7, 5, 7, 5, 7, 7, 3, 7, 3, 5, 5, 5], 'e': [3, 3, 6, 3, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3, 3, 6, 6, 4, 6, 6], 'd': [2, 2, 4, 3, 3], 'r': [192]}",24.6276,256291008,6944624,78.125
"{'wid': None, 'ks': [3, 7, 5, 7, 3, 5, 3, 5, 7, 7, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [4, 6, 4, 6, 6, 6, 6, 4, 4, 6, 3, 4, 3, 6, 6, 6, 4, 6, 3, 4], 'd': [2, 2, 4, 3, 3], 'r': [208]}",35.6552,382643232,7193952,78.75
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 5, 7, 7, 3, 3, 7, 3, 3, 7, 3, 3, 7, 7, 3, 3], 'e': [4, 6, 4, 6, 6, 6, 6, 3, 4, 4, 4, 6, 6, 4, 6, 4, 4, 6, 3, 6], 'd': [2, 2, 4, 3, 3], 'r': [224]}",39.0724,418686240,7121824,79.58333333
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 5, 5, 5, 7, 3, 5, 5, 3, 5, 3, 3, 3, 5, 7, 5], 'e': [6, 4, 4, 4, 3, 4, 4, 4, 6, 4, 4, 3, 3, 6, 3, 3, 6, 4, 4, 4], 'd': [2, 2, 4, 3, 4], 'r': [160]}",18.7418,196540496,7271552,75.41666667
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 7, 3, 3, 7, 7, 7, 5, 5, 5, 3, 3, 3, 3], 'e': [4, 4, 6, 3, 6, 6, 4, 4, 4, 4, 3, 6, 6, 3, 3, 3, 4, 4, 6, 4], 'd': [2, 2, 4, 3, 4], 'r': [176]}",22.5104,243831840,7388456,76.875
"{'wid': None, 'ks': [5, 7, 7, 7, 5, 5, 7, 3, 7, 7, 3, 3, 7, 5, 7, 3, 3, 3, 7, 5], 'e': [6, 4, 3, 3, 4, 6, 3, 4, 3, 4, 4, 3, 6, 6, 4, 6, 6, 6, 4, 3], 'd': [2, 2, 4, 3, 4], 'r': [192]}",30.2109,327437248,7941912,79.47916667
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 3, 7, 7, 5, 3, 5, 5, 3, 5, 7, 5, 7, 7, 3, 3], 'e': [3, 6, 4, 4, 3, 4, 4, 6, 6, 4, 4, 3, 4, 3, 4, 4, 6, 3, 6, 6], 'd': [2, 2, 4, 3, 4], 'r': [208]}",32.5454,352096640,7914008,78.33333333
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 5, 3, 5, 5, 7, 5, 7, 3, 3, 7, 7, 7, 7, 5, 3], 'e': [3, 4, 6, 3, 6, 4, 6, 6, 3, 4, 3, 4, 3, 3, 6, 6, 3, 3, 4, 6], 'd': [2, 2, 4, 3, 4], 'r': [224]}",37.4749,362925504,7226264,78.95833333
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 3, 7, 3, 3, 5, 7, 5, 7, 5, 5, 3, 7, 3, 5, 5], 'e': [4, 4, 3, 4, 4, 3, 4, 4, 6, 6, 4, 3, 4, 4, 3, 3, 4, 4, 3, 6], 'd': [2, 2, 4, 4, 2], 'r': [160]}",18.2821,179822688,5795520,75.625
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 7, 7, 3, 3, 3, 5, 7, 5, 3, 3, 5, 5, 5, 3, 3], 'e': [6, 4, 6, 3, 6, 4, 4, 3, 3, 3, 4, 4, 3, 4, 3, 6, 4, 4, 3, 6], 'd': [2, 2, 4, 4, 2], 'r': [176]}",24.3867,248994096,6070456,78.125
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 3, 7, 7, 3, 3, 7, 3, 5, 3, 3, 7, 3, 7, 5, 5], 'e': [4, 3, 4, 3, 6, 4, 3, 4, 4, 3, 4, 3, 6, 4, 4, 4, 4, 3, 4, 4], 'd': [2, 2, 4, 4, 2], 'r': [192]}",25.9647,273095552,5882232,78.64583333
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 7, 7, 5, 5, 7, 7, 3, 3, 3, 7, 3, 3, 3, 5, 3], 'e': [4, 4, 6, 3, 4, 4, 3, 4, 4, 6, 3, 6, 4, 6, 4, 6, 4, 3, 6, 4], 'd': [2, 2, 4, 4, 2], 'r': [208]}",30.4428,347288544,6352264,79.58333333
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 7, 3, 5, 3, 3, 7, 5, 7, 7, 7, 7, 5, 5, 5, 5], 'e': [4, 3, 4, 3, 3, 6, 6, 3, 3, 4, 3, 4, 4, 4, 3, 6, 3, 4, 4, 4], 'd': [2, 2, 4, 4, 2], 'r': [224]}",35.2128,364417984,6082032,79.89583333
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 3, 7, 5, 3, 3, 5, 7, 3, 3, 7, 5, 7, 7, 3, 5], 'e': [6, 6, 4, 4, 3, 4, 6, 3, 6, 4, 6, 3, 3, 6, 6, 4, 3, 3, 3, 3], 'd': [2, 2, 4, 4, 3], 'r': [160]}",22.5875,231097312,6602936,76.14583333
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 3, 3, 3, 3, 3, 7, 5, 3, 3, 3, 7, 3, 7, 5, 3], 'e': [3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 4], 'd': [2, 2, 4, 4, 3], 'r': [176]}",21.9666,240155744,7301328,77.1875
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 3, 3, 5, 3, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7, 3], 'e': [4, 3, 4, 6, 4, 4, 3, 4, 6, 3, 6, 3, 4, 4, 6, 3, 4, 4, 4, 4], 'd': [2, 2, 4, 4, 3], 'r': [192]}",25.6115,282285696,6761824,78.33333333
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 7, 3, 7, 3, 5, 3, 5, 3, 7, 3, 7, 5, 5, 3, 3], 'e': [3, 4, 3, 6, 6, 6, 3, 4, 4, 6, 3, 6, 4, 4, 3, 6, 6, 6, 6, 4], 'd': [2, 2, 4, 4, 3], 'r': [208]}",34.6856,384626688,8218392,79.79166667
"{'wid': None, 'ks': [7, 7, 7, 5, 7, 3, 3, 3, 7, 3, 5, 5, 7, 3, 3, 3, 3, 7, 7, 5], 'e': [4, 3, 4, 6, 3, 6, 3, 6, 6, 3, 6, 3, 4, 3, 3, 3, 3, 3, 6, 3], 'd': [2, 2, 4, 4, 3], 'r': [224]}",38.8288,368680256,6553864,79.89583333
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 3, 3, 5, 5, 5, 3, 5, 3, 3, 5, 5, 7, 7, 3, 7], 'e': [3, 4, 3, 6, 6, 4, 3, 6, 4, 3, 4, 3, 6, 4, 3, 3, 6, 3, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [160]}",19.5571,190795440,6779400,76.35416667
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 3, 7, 5, 5, 7, 7, 5, 7, 3, 5, 3, 5, 5, 5], 'e': [3, 4, 6, 6, 3, 4, 4, 4, 3, 6, 3, 4, 6, 6, 6, 6, 3, 4, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [176]}",27.6314,283869280,7664176,77.5
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 7, 5, 5, 7, 7, 5, 5, 7, 3, 3, 7, 3, 5, 3], 'e': [4, 3, 3, 4, 4, 3, 6, 4, 3, 3, 4, 4, 4, 6, 6, 3, 4, 4, 3, 3], 'd': [2, 2, 4, 4, 4], 'r': [192]}",26.0132,284424064,7188368,79.0625
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 7, 3, 7, 3, 5, 7, 3, 5, 5, 3, 3, 7, 3, 7, 3], 'e': [6, 3, 4, 4, 3, 3, 3, 4, 6, 3, 3, 6, 6, 4, 4, 6, 3, 6, 4, 4], 'd': [2, 2, 4, 4, 4], 'r': [208]}",34.4657,383952736,8006064,79.47916667
"{'wid': None, 'ks': [3, 5, 3, 3, 7, 5, 7, 5, 3, 5, 5, 5, 3, 3, 5, 5, 7, 3, 7, 3], 'e': [4, 3, 4, 3, 3, 3, 6, 3, 3, 4, 6, 4, 4, 6, 3, 3, 4, 3, 6, 6], 'd': [2, 2, 4, 4, 4], 'r': [224]}",34.8844,387850528,8117280,79.6875
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 7, 5, 3, 3, 5, 5, 3, 7, 5, 7, 5, 7, 3, 5, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 4, 3, 4, 4, 4, 3, 3, 3, 4, 6, 3, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [160]}",19.0181,168232848,5197584,74.89583333
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 3, 7, 3, 5, 7, 5, 7, 5, 3, 5, 7, 5, 7, 7, 7], 'e': [4, 6, 4, 6, 6, 6, 4, 4, 4, 4, 6, 6, 3, 6, 6, 4, 4, 4, 6, 3], 'd': [2, 3, 2, 2, 2], 'r': [176]}",21.6245,208999056,5509920,75.41666667
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 5, 7, 5, 3, 7, 5, 5, 5, 7, 3, 5, 7, 5, 3, 7], 'e': [3, 4, 4, 4, 6, 3, 6, 3, 4, 6, 4, 4, 3, 6, 3, 3, 4, 3, 6, 6], 'd': [2, 3, 2, 2, 2], 'r': [192]}",26.285,240762752,5366608,76.875
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3, 7, 3, 7, 7, 3, 5], 'e': [6, 4, 3, 3, 6, 3, 3, 3, 4, 4, 4, 4, 4, 3, 3, 3, 6, 6, 4, 6], 'd': [2, 3, 2, 2, 2], 'r': [208]}",31.5,283551872,5960784,78.64583333
"{'wid': None, 'ks': [5, 5, 5, 3, 3, 3, 5, 5, 3, 5, 5, 3, 5, 7, 3, 3, 7, 5, 5, 5], 'e': [4, 3, 4, 3, 4, 6, 3, 4, 3, 6, 3, 6, 3, 3, 4, 4, 4, 3, 4, 4], 'd': [2, 3, 2, 2, 2], 'r': [224]}",28.6836,267023872,4919216,76.14583333
"{'wid': None, 'ks': [5, 7, 7, 3, 3, 7, 7, 7, 7, 7, 5, 7, 5, 3, 7, 5, 5, 3, 3, 3], 'e': [3, 6, 6, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 6, 3, 3, 6, 3], 'd': [2, 3, 2, 2, 3], 'r': [160]}",17.5113,156922656,5917464,73.75
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 5, 3, 5, 5, 5, 5, 7, 7, 5, 3, 7, 5, 3, 3, 3], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 6, 4, 4, 6, 3, 6, 6, 3], 'd': [2, 3, 2, 2, 3], 'r': [176]}",20.0969,196853696,6890288,76.25
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 5, 7, 5, 5, 3, 7, 5, 3, 3, 5, 5, 5, 7, 7, 5], 'e': [3, 6, 3, 6, 6, 6, 3, 4, 4, 4, 4, 3, 4, 6, 6, 6, 6, 3, 3, 4], 'd': [2, 3, 2, 2, 3], 'r': [192]}",27.7601,264471744,6039520,77.39583333
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 5, 3, 5, 3, 3, 3, 7, 7, 7, 7, 3, 5, 7], 'e': [4, 6, 3, 3, 3, 4, 4, 3, 6, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 6], 'd': [2, 3, 2, 2, 3], 'r': [208]}",29.5312,287967936,5630512,77.60416667
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 5, 3, 3, 3, 7, 7, 7, 3, 3, 3, 7, 3, 7, 3], 'e': [3, 4, 3, 3, 3, 6, 6, 3, 6, 3, 3, 3, 4, 3, 6, 4, 4, 6, 6, 6], 'd': [2, 3, 2, 2, 3], 'r': [224]}",30.8586,307832576,6855688,78.22916667
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 5, 3, 7, 5, 3, 7, 7, 7, 3, 5, 3, 5, 7, 3, 3], 'e': [6, 3, 3, 4, 4, 3, 4, 3, 6, 6, 3, 4, 3, 4, 4, 4, 4, 6, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [160]}",18.2109,174849952,6546456,74.47916667
"{'wid': None, 'ks': [3, 3, 3, 7, 3, 5, 3, 3, 5, 7, 3, 5, 7, 7, 5, 5, 5, 3, 5, 7], 'e': [4, 6, 4, 6, 3, 3, 6, 3, 6, 4, 4, 3, 3, 6, 3, 4, 4, 3, 4, 4], 'd': [2, 3, 2, 2, 4], 'r': [176]}",21.5862,216246576,6528592,75.52083333
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 5, 3, 7, 3, 3, 3, 3, 5, 5, 7, 7, 3, 3, 5, 3], 'e': [6, 4, 6, 6, 4, 4, 3, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 6, 4, 4], 'd': [2, 3, 2, 2, 4], 'r': [192]}",26.0904,263346112,7219672,78.125
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 3, 5, 3, 5, 7, 7, 5, 5, 5, 3, 3, 7, 5, 7, 3], 'e': [6, 4, 6, 3, 4, 3, 3, 3, 3, 4, 3, 6, 3, 3, 3, 3, 3, 3, 4, 3], 'd': [2, 3, 2, 2, 4], 'r': [208]}",30.3903,289456800,5763840,76.14583333
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 5, 3, 5, 3, 7, 5, 5, 5, 7, 5, 3, 3, 7, 7, 7], 'e': [3, 3, 6, 3, 4, 4, 6, 4, 4, 3, 6, 6, 4, 3, 6, 3, 6, 6, 6, 6], 'd': [2, 3, 2, 2, 4], 'r': [224]}",37.4494,333512320,8307840,79.0625
"{'wid': None, 'ks': [7, 7, 7, 3, 3, 5, 7, 5, 7, 7, 5, 7, 7, 5, 7, 5, 3, 5, 3, 5], 'e': [6, 6, 6, 4, 4, 3, 6, 4, 4, 3, 6, 3, 3, 6, 4, 3, 4, 4, 4, 6], 'd': [2, 3, 2, 3, 2], 'r': [160]}",21.8951,208910432,5797840,75.20833333
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 7, 5, 7, 7, 7, 5, 7, 5, 7, 7, 7, 7, 5, 7], 'e': [4, 4, 4, 6, 6, 3, 6, 6, 3, 6, 6, 3, 6, 4, 6, 4, 4, 3, 6, 4], 'd': [2, 3, 2, 3, 2], 'r': [176]}",22.9467,230667424,5897400,77.1875
"{'wid': None, 'ks': [5, 7, 3, 3, 5, 7, 7, 5, 5, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 3], 'e': [3, 4, 6, 6, 3, 6, 3, 4, 6, 6, 4, 4, 4, 3, 4, 6, 4, 6, 3, 4], 'd': [2, 3, 2, 3, 2], 'r': [192]}",26.3062,253331584,6081056,78.125
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 3, 3, 3, 5, 7, 7, 3, 5, 5, 7, 3, 7, 3, 5, 7], 'e': [3, 6, 4, 3, 4, 4, 3, 6, 6, 3, 6, 4, 4, 4, 6, 4, 3, 6, 3, 4], 'd': [2, 3, 2, 3, 2], 'r': [208]}",27.1587,288473504,6219032,79.16666667
