arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 7, 5, 3, 7, 5, 3, 3, 5, 5, 3, 3, 3, 3, 5], 'e': [6, 4, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3, 3, 3, 6, 3, 4, 3, 6, 4], 'd': [3, 3, 2, 4, 4], 'r': [160]}",19.7823,206838880,7324312,75.83333333
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 3, 7, 5, 5, 5, 3, 7, 5, 7, 7, 7, 3, 3, 5, 5], 'e': [4, 4, 3, 6, 6, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 6], 'd': [3, 3, 2, 4, 4], 'r': [176]}",27.9638,292557312,7952448,76.45833333
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 3, 5, 3, 7, 7, 3, 3, 5, 7, 3, 5, 7, 3, 5, 7], 'e': [6, 4, 4, 4, 3, 6, 3, 6, 4, 3, 6, 3, 6, 3, 6, 4, 6, 3, 6, 6], 'd': [3, 3, 2, 4, 4], 'r': [192]}",32.304,352663232,8574544,78.64583333
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 5, 3, 3, 7, 5, 5, 5, 7, 5, 7, 5, 5, 7, 5, 3], 'e': [3, 4, 3, 6, 3, 4, 3, 3, 6, 3, 6, 4, 4, 3, 4, 4, 4, 4, 4, 6], 'd': [3, 3, 2, 4, 4], 'r': [208]}",34.4271,355156352,7509344,78.75
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 7, 3, 5, 7, 7, 5, 5, 3, 7, 5, 5, 3, 7, 7, 7], 'e': [6, 3, 6, 3, 6, 3, 4, 4, 4, 3, 3, 3, 4, 4, 3, 4, 6, 3, 6, 3], 'd': [3, 3, 2, 4, 4], 'r': [224]}",44.0109,467120640,7435592,78.95833333
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 5, 3, 7, 3, 3, 7, 3, 3, 7, 3, 3, 5, 3, 5], 'e': [6, 3, 4, 3, 4, 6, 3, 3, 6, 6, 4, 6, 6, 3, 4, 6, 3, 3, 3, 4], 'd': [3, 3, 3, 2, 2], 'r': [160]}",19.5797,191864768,5100648,74.47916667
"{'wid': None, 'ks': [3, 5, 7, 3, 3, 5, 3, 5, 3, 3, 7, 3, 3, 3, 7, 7, 5, 7, 5, 5], 'e': [4, 4, 4, 6, 3, 3, 4, 6, 4, 4, 6, 6, 6, 3, 4, 3, 6, 4, 6, 3], 'd': [3, 3, 3, 2, 2], 'r': [176]}",22.1063,221124448,5673024,75.83333333
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 5, 3, 3, 5, 5, 7, 7, 3, 7, 5, 3, 3, 5, 7, 7], 'e': [6, 3, 4, 6, 4, 4, 6, 3, 3, 6, 4, 6, 4, 3, 4, 3, 4, 3, 6, 3], 'd': [3, 3, 3, 2, 2], 'r': [192]}",26.2262,263709568,5077792,77.5
"{'wid': None, 'ks': [7, 5, 3, 3, 3, 3, 3, 3, 7, 5, 5, 3, 7, 7, 3, 5, 3, 3, 5, 7], 'e': [3, 6, 6, 4, 4, 3, 4, 4, 4, 6, 4, 6, 4, 3, 4, 6, 3, 4, 3, 3], 'd': [3, 3, 3, 2, 2], 'r': [208]}",29.4065,303412672,5138536,77.5
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 5, 3, 5, 3, 5, 7, 7, 3, 5, 3, 3, 3, 5, 5, 5], 'e': [4, 6, 6, 3, 4, 6, 3, 6, 6, 4, 6, 6, 3, 3, 4, 4, 3, 6, 6, 4], 'd': [3, 3, 3, 2, 2], 'r': [224]}",38.4328,391000768,5665440,78.22916667
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 3, 7, 7, 7, 5, 7, 5, 5, 5, 3, 7, 7, 3, 5, 7], 'e': [3, 6, 3, 3, 6, 3, 3, 4, 6, 6, 6, 4, 3, 4, 6, 3, 4, 3, 6, 4], 'd': [3, 3, 3, 2, 3], 'r': [160]}",19.8996,193034592,6312328,74.89583333
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 3, 3, 5, 7, 5, 3, 3, 7, 5, 5, 7, 7, 7, 3, 7], 'e': [6, 4, 4, 3, 3, 3, 6, 4, 6, 4, 3, 6, 3, 3, 6, 4, 6, 6, 3, 4], 'd': [3, 3, 3, 2, 3], 'r': [176]}",23.0702,241605504,6435632,75.20833333
"{'wid': None, 'ks': [3, 5, 3, 3, 7, 3, 5, 3, 3, 5, 5, 7, 7, 3, 7, 7, 3, 3, 7, 7], 'e': [6, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 3, 6, 6, 4, 4], 'd': [3, 3, 3, 2, 3], 'r': [192]}",27.3409,303995840,7164952,78.64583333
"{'wid': None, 'ks': [7, 5, 5, 3, 7, 5, 5, 5, 5, 7, 5, 3, 7, 3, 7, 3, 7, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 4, 6, 6, 6, 3, 4, 3, 4, 6, 6, 3, 6, 6, 4, 3], 'd': [3, 3, 3, 2, 3], 'r': [208]}",32.7594,338025792,7055824,78.54166667
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 5, 3, 3, 7, 7, 7, 3, 7, 5, 7, 5, 7, 3, 7, 5], 'e': [4, 4, 3, 4, 6, 4, 6, 3, 6, 3, 6, 6, 4, 3, 3, 4, 6, 3, 3, 6], 'd': [3, 3, 3, 2, 3], 'r': [224]}",37.1918,375717504,5844776,78.54166667
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 5, 3, 3, 3, 5, 7, 7, 5, 7, 7, 3, 5, 3, 7], 'e': [6, 4, 4, 6, 6, 4, 3, 6, 3, 3, 4, 6, 3, 4, 3, 3, 6, 4, 3, 3], 'd': [3, 3, 3, 2, 4], 'r': [160]}",18.1402,188784240,6321440,75
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 3, 7, 5, 7, 7, 7, 3, 7, 5, 7, 3, 7, 5, 5, 3], 'e': [4, 6, 6, 6, 3, 3, 6, 4, 4, 4, 6, 6, 6, 3, 3, 6, 6, 4, 3, 6], 'd': [3, 3, 3, 2, 4], 'r': [176]}",28.1637,290505056,7312200,77.1875
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 5, 5, 5, 3, 7, 7, 5, 7, 5, 7, 7, 5, 3, 7, 7], 'e': [3, 3, 6, 6, 6, 6, 6, 6, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4, 6, 6], 'd': [3, 3, 3, 2, 4], 'r': [192]}",30.9583,310238432,7619376,78.02083333
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 3, 3, 3, 3, 7, 3, 3, 3, 3, 5, 7, 3, 3, 3, 5], 'e': [4, 3, 3, 3, 4, 4, 6, 3, 6, 6, 3, 3, 4, 3, 4, 4, 6, 6, 4, 4], 'd': [3, 3, 3, 2, 4], 'r': [208]}",28.16,318333504,7261432,78.95833333
"{'wid': None, 'ks': [7, 7, 3, 7, 5, 3, 7, 3, 7, 5, 3, 3, 5, 5, 5, 5, 7, 7, 7, 3], 'e': [4, 3, 3, 4, 6, 6, 4, 4, 4, 4, 3, 6, 3, 4, 6, 6, 6, 6, 4, 6], 'd': [3, 3, 3, 2, 4], 'r': [224]}",39.1812,400353216,7908608,78.64583333
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 7, 7, 3, 3, 3, 5, 7, 3, 7, 3, 7, 7, 5, 3, 3], 'e': [6, 4, 3, 6, 3, 3, 4, 4, 4, 3, 4, 4, 6, 6, 3, 3, 4, 6, 3, 4], 'd': [3, 3, 3, 3, 2], 'r': [160]}",22.5383,217799360,6456744,75.72916667
"{'wid': None, 'ks': [5, 7, 3, 5, 5, 7, 7, 3, 5, 3, 5, 7, 5, 7, 5, 5, 5, 3, 7, 3], 'e': [4, 4, 4, 3, 3, 3, 6, 3, 4, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [3, 3, 3, 3, 2], 'r': [176]}",24.3461,248761024,5980208,77.29166667
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 5, 3, 3, 5, 5, 7, 5, 5, 7, 5, 7, 5, 7, 7, 5], 'e': [4, 6, 3, 6, 3, 6, 4, 6, 3, 6, 6, 6, 6, 4, 3, 6, 3, 4, 3, 4], 'd': [3, 3, 3, 3, 2], 'r': [192]}",30.1154,303235040,5712784,79.375
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 7, 3, 5, 7, 5, 5, 3, 5, 7, 3, 5, 7, 3, 5, 3], 'e': [3, 4, 6, 3, 6, 3, 4, 3, 4, 6, 3, 6, 3, 3, 4, 3, 6, 6, 6, 4], 'd': [3, 3, 3, 3, 2], 'r': [208]}",32.8503,349151808,6324976,79.16666667
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 5, 5, 3, 3, 7, 7, 5, 3, 5, 5, 3, 7, 5, 7, 7], 'e': [3, 4, 6, 3, 3, 4, 6, 4, 4, 4, 3, 4, 4, 6, 4, 3, 4, 3, 3, 4], 'd': [3, 3, 3, 3, 2], 'r': [224]}",35.5244,378521888,5722800,78.33333333
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 3, 7, 3, 5, 3, 3, 5, 5, 7, 7, 5, 3, 5, 7, 7], 'e': [6, 6, 6, 3, 6, 6, 4, 6, 4, 3, 4, 6, 3, 4, 6, 6, 4, 4, 3, 4], 'd': [3, 3, 3, 3, 3], 'r': [160]}",23.8139,245120672,6328792,75.9375
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 3, 3, 7, 7, 7, 5, 7, 3, 5, 7, 7, 5, 7, 5, 5], 'e': [6, 6, 4, 6, 4, 6, 6, 3, 3, 3, 3, 4, 6, 3, 6, 3, 3, 3, 3, 3], 'd': [3, 3, 3, 3, 3], 'r': [176]}",25.2081,268441344,6078216,76.5625
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 3, 5, 5, 3, 7, 3, 5], 'e': [4, 4, 3, 3, 3, 3, 3, 3, 4, 6, 3, 6, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 3, 3], 'r': [192]}",24.7263,268082624,6399872,77.8125
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 3, 5, 3, 5, 7, 7, 7, 3, 7, 3, 3, 3, 3, 3, 7], 'e': [6, 6, 3, 4, 4, 4, 6, 3, 3, 3, 4, 4, 4, 3, 3, 6, 6, 4, 3, 6], 'd': [3, 3, 3, 3, 3], 'r': [208]}",34.0159,360138880,6105968,78.75
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 3, 3, 5, 7, 5, 5, 3, 3, 7, 7, 3, 7, 5, 7, 3], 'e': [3, 4, 4, 3, 4, 4, 3, 6, 4, 3, 6, 3, 3, 6, 3, 6, 3, 3, 3, 6], 'd': [3, 3, 3, 3, 3], 'r': [224]}",35.1993,365452096,5881936,76.97916667
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 5, 5, 3, 3, 7, 5, 3, 3, 3, 5, 7, 5, 3, 7, 7], 'e': [4, 6, 4, 6, 4, 3, 4, 6, 6, 6, 6, 4, 6, 3, 4, 4, 3, 4, 3, 6], 'd': [3, 3, 3, 3, 4], 'r': [160]}",21.0459,219216960,7215864,74.89583333
"{'wid': None, 'ks': [7, 7, 5, 3, 5, 3, 7, 5, 3, 3, 3, 5, 3, 3, 3, 5, 7, 3, 5, 3], 'e': [3, 4, 6, 3, 4, 4, 6, 4, 4, 6, 3, 4, 6, 6, 4, 3, 4, 4, 3, 3], 'd': [3, 3, 3, 3, 4], 'r': [176]}",26.6847,284213312,6870456,77.39583333
"{'wid': None, 'ks': [3, 7, 7, 5, 5, 3, 7, 7, 7, 7, 3, 5, 5, 3, 7, 7, 3, 7, 5, 7], 'e': [3, 3, 3, 6, 3, 4, 6, 3, 6, 3, 3, 3, 6, 6, 4, 6, 4, 4, 3, 4], 'd': [3, 3, 3, 3, 4], 'r': [192]}",30.1505,304457344,7105312,77.8125
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 3, 3, 5, 3, 5, 7, 3, 7, 3, 3, 3, 5, 3, 7, 7], 'e': [6, 3, 4, 6, 6, 4, 4, 4, 6, 3, 3, 6, 3, 4, 4, 6, 3, 6, 3, 3], 'd': [3, 3, 3, 3, 4], 'r': [208]}",33.5491,361489760,6791384,79.0625
"{'wid': None, 'ks': [7, 3, 3, 5, 5, 3, 7, 3, 5, 3, 3, 5, 7, 3, 5, 3, 7, 5, 7, 7], 'e': [4, 6, 3, 6, 3, 4, 4, 4, 3, 4, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3], 'd': [3, 3, 3, 3, 4], 'r': [224]}",38.0669,428154272,6863240,77.91666667
"{'wid': None, 'ks': [5, 5, 3, 5, 5, 3, 3, 3, 5, 3, 5, 3, 7, 7, 7, 5, 3, 7, 3, 7], 'e': [4, 6, 6, 3, 4, 4, 3, 3, 6, 4, 4, 4, 6, 3, 6, 6, 4, 6, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [160]}",23.1614,244880000,7121056,77.08333333
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 3, 5, 5, 7, 5, 7, 5, 5, 5, 7, 7, 7, 7, 7, 7], 'e': [6, 6, 6, 4, 6, 3, 3, 6, 6, 6, 6, 6, 3, 4, 4, 6, 4, 6, 6, 4], 'd': [3, 3, 3, 4, 2], 'r': [176]}",29.4717,320847296,6885272,77.08333333
"{'wid': None, 'ks': [5, 3, 7, 5, 7, 7, 5, 3, 5, 7, 5, 7, 7, 3, 5, 7, 7, 5, 3, 5], 'e': [4, 3, 4, 6, 6, 4, 6, 6, 3, 3, 6, 4, 4, 3, 6, 3, 3, 4, 3, 6], 'd': [3, 3, 3, 4, 2], 'r': [192]}",31.0707,313011936,6000328,78.85416667
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 7, 5, 5, 5, 5, 7, 5, 7, 3, 5, 3, 7, 7, 5, 5], 'e': [4, 4, 6, 4, 4, 3, 6, 3, 6, 6, 3, 4, 6, 3, 3, 4, 4, 3, 3, 3], 'd': [3, 3, 3, 4, 2], 'r': [208]}",33.9373,362878144,5769832,79.0625
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 3, 3, 3, 7, 7, 7, 3, 3, 7, 7, 7, 5, 5, 3, 7], 'e': [6, 3, 4, 6, 6, 6, 4, 6, 6, 3, 3, 4, 6, 3, 3, 3, 6, 3, 4, 6], 'd': [3, 3, 3, 4, 2], 'r': [224]}",41.6635,435441408,5921896,79.27083333
"{'wid': None, 'ks': [3, 5, 5, 7, 3, 7, 5, 5, 3, 3, 5, 7, 3, 5, 7, 3, 3, 3, 3, 7], 'e': [4, 4, 3, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 6, 4, 3, 4, 4, 3, 3], 'd': [3, 3, 3, 4, 3], 'r': [160]}",23.1492,240302592,6803120,76.45833333
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 3, 5, 5, 7, 7, 5, 7, 5, 7, 5, 5, 3, 7, 7, 3], 'e': [6, 3, 6, 6, 4, 6, 3, 6, 3, 3, 3, 6, 4, 6, 4, 3, 3, 4, 4, 6], 'd': [3, 3, 3, 4, 3], 'r': [176]}",28.5362,292819744,6652400,76.45833333
"{'wid': None, 'ks': [3, 5, 5, 7, 3, 3, 3, 3, 3, 7, 7, 5, 3, 3, 3, 7, 7, 7, 3, 3], 'e': [3, 3, 3, 3, 3, 4, 4, 6, 4, 4, 3, 3, 6, 3, 3, 6, 6, 3, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [192]}",26.9546,286771392,6832488,77.91666667
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 3, 5, 5, 7, 5, 3, 3, 5, 3, 3, 5, 5, 7, 7], 'e': [6, 4, 6, 6, 4, 4, 3, 4, 6, 3, 6, 3, 3, 4, 3, 4, 3, 4, 6, 6], 'd': [3, 3, 3, 4, 3], 'r': [208]}",38.4286,411889248,6863496,78.95833333
"{'wid': None, 'ks': [3, 5, 5, 3, 3, 7, 7, 3, 5, 5, 7, 7, 7, 7, 7, 3, 3, 3, 3, 7], 'e': [6, 4, 6, 4, 6, 3, 6, 4, 6, 4, 6, 6, 6, 6, 3, 4, 3, 6, 4, 3], 'd': [3, 3, 3, 4, 3], 'r': [224]}",46.7676,513967744,7410496,79.16666667
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 7, 7, 7, 7, 7, 7, 7, 3, 5, 3, 5, 3, 3, 7], 'e': [3, 4, 4, 4, 4, 4, 6, 4, 4, 3, 3, 3, 6, 3, 6, 4, 3, 6, 6, 3], 'd': [3, 3, 3, 4, 4], 'r': [160]}",23.8881,242641408,8214848,76.875
"{'wid': None, 'ks': [7, 3, 7, 3, 7, 5, 5, 5, 3, 3, 3, 7, 3, 5, 3, 3, 7, 5, 5, 7], 'e': [4, 3, 6, 6, 6, 4, 6, 6, 4, 6, 6, 4, 3, 6, 3, 6, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [176]}",29.3084,328245504,7775552,75.83333333
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 7, 3, 3, 7, 5, 7, 3, 5, 5, 5, 7, 5, 5, 3], 'e': [6, 4, 6, 4, 3, 6, 3, 3, 3, 3, 6, 4, 4, 6, 3, 6, 4, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [192]}",33.228,375935360,8709984,78.85416667
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 7, 3, 5, 7, 5, 7, 5, 7, 3, 3, 5, 7, 7, 3, 5], 'e': [3, 4, 6, 3, 6, 4, 6, 4, 6, 6, 6, 4, 3, 3, 6, 4, 4, 6, 6, 6], 'd': [3, 3, 3, 4, 4], 'r': [208]}",43.5272,476794304,9061128,79.375
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 5, 7, 7, 3, 3, 3, 7, 7, 7, 3, 5, 7, 7, 3, 7], 'e': [4, 6, 3, 3, 3, 4, 6, 4, 4, 6, 3, 6, 4, 6, 6, 4, 6, 6, 4, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",49.7106,540514752,9192992,78.95833333
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 7, 7, 7, 3, 5, 7, 7, 3, 7, 3, 7, 3, 7], 'e': [6, 4, 4, 3, 3, 6, 3, 4, 6, 3, 4, 4, 6, 6, 4, 4, 6, 4, 6, 6], 'd': [3, 3, 4, 2, 2], 'r': [160]}",20.1105,207007984,6161728,75.72916667
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 3, 3, 3, 5, 5, 5, 7, 3], 'e': [6, 4, 4, 6, 4, 3, 3, 6, 6, 3, 6, 3, 6, 3, 3, 3, 4, 4, 4, 6], 'd': [3, 3, 4, 2, 2], 'r': [176]}",23.1192,236273792,5418248,76.04166667
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 7, 3, 7, 5, 3, 5, 7, 5, 5, 3, 7, 5, 7, 3, 7], 'e': [3, 6, 6, 4, 4, 6, 4, 4, 3, 3, 4, 6, 3, 4, 4, 3, 3, 3, 6, 3], 'd': [3, 3, 4, 2, 2], 'r': [192]}",25.7174,272145376,5109920,77.29166667
"{'wid': None, 'ks': [3, 7, 5, 5, 3, 3, 5, 7, 7, 7, 5, 7, 5, 5, 7, 5, 3, 5, 5, 7], 'e': [6, 6, 4, 3, 6, 4, 6, 3, 4, 3, 6, 6, 6, 3, 6, 4, 3, 6, 6, 3], 'd': [3, 3, 4, 2, 2], 'r': [208]}",37.209,384035168,5999568,78.4375
"{'wid': None, 'ks': [5, 5, 7, 5, 3, 7, 5, 7, 5, 7, 7, 7, 5, 5, 7, 7, 3, 5, 7, 7], 'e': [6, 3, 3, 4, 4, 6, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 6, 4, 6], 'd': [3, 3, 4, 2, 2], 'r': [224]}",37.8082,366271808,5706960,77.60416667
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 3, 3, 3, 7, 7, 3, 7, 5, 5, 7, 3, 3, 7, 3], 'e': [6, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 6, 6, 4, 3, 4, 4, 6, 3, 4], 'd': [3, 3, 4, 2, 3], 'r': [160]}",18.8405,194248096,6492984,75.3125
"{'wid': None, 'ks': [3, 7, 7, 5, 3, 3, 3, 3, 7, 3, 7, 7, 3, 7, 7, 7, 7, 5, 5, 3], 'e': [6, 6, 6, 3, 3, 6, 6, 6, 3, 3, 4, 3, 4, 4, 3, 6, 4, 3, 4, 4], 'd': [3, 3, 4, 2, 3], 'r': [176]}",27.5826,281666688,5868704,76.45833333
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 7, 5, 3, 3, 5, 7, 7, 5, 3, 7, 3, 7, 3, 7, 5], 'e': [4, 3, 4, 6, 6, 3, 4, 6, 4, 6, 4, 3, 4, 3, 4, 6, 4, 3, 3, 3], 'd': [3, 3, 4, 2, 3], 'r': [192]}",25.5534,260671616,5542240,76.97916667
"{'wid': None, 'ks': [7, 7, 3, 7, 5, 5, 3, 5, 3, 3, 3, 3, 3, 5, 5, 3, 3, 5, 7, 3], 'e': [3, 4, 4, 4, 4, 4, 4, 6, 3, 3, 6, 3, 6, 6, 4, 4, 6, 3, 4, 3], 'd': [3, 3, 4, 2, 3], 'r': [208]}",31.5674,342038400,6479056,78.95833333
"{'wid': None, 'ks': [5, 3, 7, 7, 3, 3, 5, 7, 3, 3, 3, 5, 7, 5, 7, 5, 7, 3, 3, 7], 'e': [4, 3, 4, 3, 3, 6, 4, 6, 4, 4, 6, 3, 3, 6, 3, 6, 3, 4, 3, 4], 'd': [3, 3, 4, 2, 3], 'r': [224]}",35.8031,368625696,5932040,78.02083333
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 5, 3, 5, 5, 3, 3, 7, 5, 7, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 6, 3, 3, 4, 6, 3, 6, 6, 6, 3, 6], 'd': [3, 3, 4, 2, 4], 'r': [160]}",20.5883,198250736,8052560,74.16666667
"{'wid': None, 'ks': [3, 7, 7, 7, 5, 5, 3, 3, 7, 3, 5, 5, 5, 7, 3, 3, 5, 3, 5, 7], 'e': [4, 3, 4, 3, 4, 3, 4, 3, 6, 3, 4, 4, 6, 6, 4, 6, 6, 6, 6, 3], 'd': [3, 3, 4, 2, 4], 'r': [176]}",26.3213,280466368,8180656,76.97916667
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 5, 7, 5, 7, 7, 5, 5, 5, 5, 7, 7, 7, 3, 5, 7], 'e': [3, 6, 6, 3, 3, 3, 3, 3, 4, 6, 6, 6, 3, 6, 3, 4, 6, 3, 6, 3], 'd': [3, 3, 4, 2, 4], 'r': [192]}",31.6566,336460224,7400976,76.35416667
"{'wid': None, 'ks': [5, 5, 7, 5, 3, 3, 7, 5, 5, 3, 5, 7, 3, 5, 7, 3, 3, 3, 7, 3], 'e': [6, 3, 6, 4, 6, 3, 6, 3, 3, 3, 3, 3, 6, 6, 3, 3, 6, 4, 6, 3], 'd': [3, 3, 4, 2, 4], 'r': [208]}",39.0221,416789568,7622360,78.22916667
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 7, 7, 3, 7, 7, 3, 7, 5, 3, 3, 3, 3, 5, 7, 3], 'e': [3, 3, 3, 6, 3, 3, 6, 4, 4, 3, 3, 3, 4, 6, 6, 6, 6, 4, 4, 3], 'd': [3, 3, 4, 2, 4], 'r': [224]}",41.5054,383263552,6940568,79.79166667
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 7, 7, 7, 3, 5, 5, 5, 3, 3, 7, 3, 7, 3, 5, 5], 'e': [4, 3, 3, 3, 6, 3, 6, 3, 6, 4, 4, 6, 4, 3, 4, 3, 4, 6, 4, 4], 'd': [3, 3, 4, 3, 2], 'r': [160]}",21.5641,210926976,6233008,76.04166667
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 5, 7, 7, 5, 3, 7, 7, 7, 7, 5, 7, 7, 5, 5, 7], 'e': [6, 4, 3, 6, 3, 6, 4, 3, 4, 6, 6, 4, 6, 3, 3, 6, 4, 6, 3, 6], 'd': [3, 3, 4, 3, 2], 'r': [176]}",26.5881,271714560,6348112,77.91666667
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 3, 3, 7, 3, 7, 5, 7, 3, 3, 7, 3, 7, 5, 7, 7], 'e': [3, 4, 4, 3, 3, 6, 6, 4, 3, 6, 3, 6, 3, 6, 4, 3, 6, 3, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [192]}",28.9534,308305856,6162920,77.60416667
"{'wid': None, 'ks': [7, 7, 7, 7, 3, 5, 3, 7, 3, 7, 5, 5, 3, 7, 5, 3, 7, 5, 7, 7], 'e': [3, 6, 3, 4, 3, 4, 6, 4, 4, 3, 6, 6, 4, 6, 3, 6, 4, 3, 6, 4], 'd': [3, 3, 4, 3, 2], 'r': [208]}",36.8388,375677696,5803328,78.4375
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 3, 5, 5, 7, 5, 7, 7, 5, 7, 7, 3, 5, 7, 3, 7], 'e': [6, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 6, 4, 6, 3, 3, 4, 6, 4, 4], 'd': [3, 3, 4, 3, 2], 'r': [224]}",44.4891,445411904,6537152,79.79166667
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 7, 5, 3, 5, 7, 3, 3, 7, 5, 5, 7, 5, 3, 5, 3], 'e': [6, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4, 6, 6, 4, 4, 3, 6, 4, 6, 6], 'd': [3, 3, 4, 3, 3], 'r': [160]}",23.0138,229370288,7323648,76.77083333
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 7, 5, 5, 3, 5, 3, 7, 7, 5, 7, 7, 5, 3, 3, 3], 'e': [4, 3, 6, 6, 4, 3, 3, 3, 6, 4, 4, 4, 4, 4, 3, 6, 4, 4, 6, 4], 'd': [3, 3, 4, 3, 3], 'r': [176]}",24.7008,261216672,6739264,77.29166667
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 7, 5, 3, 5, 3, 5, 7, 3, 7, 5, 7, 3, 7, 3, 3], 'e': [6, 6, 6, 6, 4, 6, 6, 6, 4, 6, 3, 4, 6, 3, 3, 4, 6, 4, 4, 6], 'd': [3, 3, 4, 3, 3], 'r': [192]}",31.6042,350629568,6656120,78.4375
"{'wid': None, 'ks': [7, 3, 5, 7, 5, 3, 7, 5, 7, 7, 5, 7, 5, 3, 5, 7, 7, 3, 5, 5], 'e': [6, 4, 6, 6, 6, 6, 6, 4, 6, 6, 6, 4, 6, 3, 3, 4, 3, 3, 3, 3], 'd': [3, 3, 4, 3, 3], 'r': [208]}",39.852,424052864,5962352,79.0625
"{'wid': None, 'ks': [5, 3, 3, 7, 7, 3, 5, 3, 3, 7, 5, 5, 5, 7, 3, 3, 7, 7, 7, 5], 'e': [4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 3, 6, 6, 6, 3, 3, 4], 'd': [3, 3, 4, 3, 3], 'r': [224]}",35.7727,387475840,6514856,78.125
"{'wid': None, 'ks': [7, 7, 3, 7, 3, 3, 7, 3, 3, 7, 3, 7, 7, 3, 3, 5, 5, 3, 5, 3], 'e': [4, 4, 6, 3, 3, 4, 6, 4, 3, 6, 3, 6, 6, 3, 3, 6, 4, 3, 4, 4], 'd': [3, 3, 4, 3, 4], 'r': [160]}",22.764,232333280,6763296,74.79166667
