,time,train_ratio,args.mtl_ratio,test accuracy,max valid acc,train_loss,val_loss,best epoch,,,
lstm_128_1_1215True,2021031915395050,"[50, 200, 1215]","[1, 0, 0, 0]","[0.9293943769872747, 0.4925173388654992, 0.49999661019247327, 0.4653209130785554]","[0.9311557788944723, 0.4909547738693467, 0.5, 0.46160804020100504]","tensor([7.7511e-07, 4.4099e-03, 5.1605e-03, 5.2434e-03], device='cuda:0')","tensor([0.0002, 0.0043, 0.0064, 0.0043], device='cuda:0')",33
#---------------------------------------------------------------
lstm_128_1_1215True,2021031921304646,"[100, 200, 50]","[1, 0, 0, 0]","[0.9571428571428572, 0.40938775510204084, 0.5542857142857143, 0.5004081632653061]","[0.9564070351758794, 0.38414572864321606, 0.5489949748743719, 0.5000753768844222]","tensor([4.3589e-06, 5.7146e-03, 3.5883e-03, 4.4853e-03], device='cuda:0')","tensor([0.0001, 0.0046, 0.0045, 0.0042], device='cuda:0')",37
lstm_128_1_1215True,2021031921315353,"[100, 200, 600]","[1, 0, 0, 0]","[0.9517863105175293, 0.48494991652754593, 0.49904006677796325, 0.5]","[0.9568341708542714, 0.4842462311557789, 0.49793969849246233, 0.5]","tensor([3.2090e-05, 5.5680e-03, 4.2125e-03, 5.7197e-03], device='cuda:0')","tensor([0.0001, 0.0046, 0.0051, 0.0054], device='cuda:0')",6
lstm_128_1_1215True,2021031921255050,"[100, 200, 400]","[1, 0, 0, 0]","[0.9545614035087719, 0.509780701754386, 0.5, 0.4999749373433584]","[0.9550502512562814, 0.5094472361809045, 0.5, 0.5]","tensor([3.5478e-07, 6.0466e-03, 4.0113e-03, 5.0517e-03], device='cuda:0')","tensor([9.8905e-05, 4.9684e-03, 4.9041e-03, 4.6587e-03], device='cuda:0')",48
lstm_128_1_1215True,2021031921262222,"[400, 200, 400]","[1, 0, 0, 0]","[0.9716040100250627, 0.448922305764411, 0.22394736842105264, 0.5]","[0.9762311557788945, 0.44437185929648243, 0.22092964824120603, 0.5]","tensor([3.9066e-06, 4.8778e-03, 4.7106e-03, 4.9176e-03], device='cuda:0')","tensor([5.2059e-05, 4.3724e-03, 5.3291e-03, 4.5023e-03], device='cuda:0')",32
lstm_128_1_1215True,2021031921260404,"[200, 200, 400]","[1, 0, 0, 0]","[0.9685087719298245, 0.5048496240601503, 0.5006265664160401, 0.5]","[0.9716331658291457, 0.5063316582914573, 0.5012562814070352, 0.5]","tensor([3.6099e-06, 4.5187e-03, 3.2967e-03, 5.2108e-03], device='cuda:0')","tensor([6.0017e-05, 3.7980e-03, 4.2221e-03, 4.4500e-03], device='cuda:0')",48
lstm_128_1_1215True,2021031921310202,"[100, 200, 200]","[1, 0, 0, 0]","[0.9520603015075377, 0.3039195979899498, 0.5046733668341709, 0.5216834170854271]","[0.956608040201005, 0.2962562814070352, 0.4994221105527638, 0.5257035175879397]","tensor([1.5130e-07, 5.5761e-03, 3.8032e-03, 4.6458e-03], device='cuda:0')","tensor([0.0001, 0.0046, 0.0047, 0.0042], device='cuda:0')",64
lstm_128_1_1215True,2021031921250707,"[50, 200, 400]","[1, 0, 0, 0]","[0.9308395989974937, 0.6039974937343359, 0.5109899749373433, 0.463765664160401]","[0.9320100502512563, 0.5921859296482412, 0.5122361809045226, 0.46954773869346733]","tensor([4.1523e-06, 3.8281e-03, 3.7092e-03, 5.4966e-03], device='cuda:0')","tensor([0.0002, 0.0036, 0.0048, 0.0045], device='cuda:0')",28

lstm_128_1True,2021031922202222,"[100, 200, 50]","[0, 1, 0, 0]","[0.5, 0.8583673469387755, 0.3146938775510204, 0.5012244897959184]","[0.4998492462311558, 0.8637185929648241, 0.3158542713567839, 0.5018090452261307]","tensor([0.0039, 0.0009, 0.0042, 0.0049], device='cuda:0')","tensor([0.0040, 0.0008, 0.0052, 0.0047], device='cuda:0')",1
lstm_128_1True,2021031922203434,"[100, 200, 200]","[0, 1, 0, 0]","[0.49989949748743717, 0.8639195979899498, 0.5, 0.5071859296482412]","[0.49947236180904525, 0.8626130653266332, 0.5, 0.5115326633165829]","tensor([0.0042, 0.0006, 0.0036, 0.0045], device='cuda:0')","tensor([0.0042, 0.0009, 0.0044, 0.0042], device='cuda:0')",3
lstm_128_1True,2021031922205454,"[100, 200, 600]","[0, 1, 0, 0]","[0.5029410127991096, 0.8717390094602114, 0.4779660545353367, 0.507047857540345]","[0.5005025125628141, 0.8624120603015075, 0.4749497487437186, 0.5015075376884423]","tensor([0.0040, 0.0008, 0.0042, 0.0047], device='cuda:0')","tensor([0.0040, 0.0007, 0.0050, 0.0044], device='cuda:0')",1
lstm_128_1True,2021031922174848,"[50, 200, 400]","[0, 1, 0, 0]","[0.44162907268170426, 0.8405827067669173, 0.5238095238095238, 0.5310776942355889]","[0.448391959798995, 0.8382663316582915, 0.5270854271356784, 0.5400502512562814]","tensor([0.0038, 0.0004, 0.0035, 0.0051], device='cuda:0')","tensor([0.0041, 0.0010, 0.0045, 0.0040], device='cuda:0')",5
lstm_128_1True,2021031922191313,"[100, 200, 400]","[0, 1, 0, 0]","[0.5133897243107769, 0.8647932330827067, 0.4294360902255639, 0.5374624060150376]","[0.5204271356783919, 0.8635427135678392, 0.430678391959799, 0.546859296482412]","tensor([0.0038, 0.0005, 0.0043, 0.0044], device='cuda:0')","tensor([0.0038, 0.0009, 0.0053, 0.0040], device='cuda:0')",2
lstm_128_1True,2021031922192626,"[200, 200, 400]","[0, 1, 0, 0]","[0.4999812030075188, 0.8601253132832081, 0.2797305764411028, 0.5887844611528822]","[0.4998492462311558, 0.8615829145728643, 0.28723618090452263, 0.5797989949748744]","tensor([0.0042, 0.0012, 0.0048, 0.0046], device='cuda:0')","tensor([0.0042, 0.0007, 0.0061, 0.0040], device='cuda:0')",0
lstm_128_1True,2021031922193636,"[400, 200, 400]","[0, 1, 0, 0]","[0.4999937343358396, 0.8579511278195489, 0.48505012531328323, 0.36969298245614035]","[0.5, 0.871356783919598, 0.48685929648241205, 0.39891959798994975]","tensor([4.2573e-03, 2.0508e-05, 4.3794e-03, 4.5902e-03], device='cuda:0')","tensor([0.0040, 0.0007, 0.0050, 0.0042], device='cuda:0')",27

# with top1 no normalization
lstm_128_1True,2021032010544747,"[400, 200, 400]","[0, 1, 0, 0]","[0.5000062656641604, 0.8478446115288221, 0.5, 0.5]","[0.5, 0.8605778894472362, 0.5, 0.5]","tensor([4.2354e-03, 2.7960e-07, 4.4952e-03, 4.4618e-03], device='cuda:0')","tensor([3.9426e-03, 6.4871e-06, 5.0639e-03, 4.0624e-03], device='cuda:0')",52
lstm_128_1True,2021032010551818,"[100, 200, 200]","[0, 1, 0, 0]","[0.5, 0.8341457286432161, 0.5035678391959799, 0.4092964824120603]","[0.5, 0.837211055276382, 0.48613065326633165, 0.43243718592964825]","tensor([4.2175e-03, 5.0968e-06, 3.9743e-03, 4.5048e-03], device='cuda:0')","tensor([4.2689e-03, 8.2770e-06, 4.8407e-03, 4.2113e-03], device='cuda:0')",6
lstm_128_1True,2021032010550202,"[100, 200, 50]","[0, 1, 0, 0]","[0.5, 0.8261224489795919, 0.5004081632653061, 0.5]","[0.5, 0.8459798994974874, 0.5012562814070352, 0.5]","tensor([4.4355e-03, 4.4811e-06, 3.9690e-03, 4.7104e-03], device='cuda:0')","tensor([4.5067e-03, 7.6178e-06, 4.8564e-03, 4.3158e-03], device='cuda:0')",6
lstm_128_1True,2021032010542727,"[50, 200, 400]","[0, 1, 0, 0]","[0.45788847117794484, 0.832687969924812, 0.4911215538847118, 0.5424749373433584]","[0.4650251256281407, 0.8342713567839196, 0.4949748743718593, 0.5248492462311558]","tensor([3.7424e-03, 3.3569e-06, 3.7393e-03, 5.0402e-03], device='cuda:0')","tensor([3.9307e-03, 8.5570e-06, 4.8268e-03, 4.0325e-03], device='cuda:0')",8
lstm_128_1True,2021032010541616,"[100, 200, 400]","[0, 1, 0, 0]","[0.4999937343358396, 0.8449624060150376, 0.5034085213032582, 0.5566791979949874]","[0.5, 0.8449497487437186, 0.5053266331658292, 0.5609045226130653]","tensor([4.0745e-03, 4.4917e-06, 3.6535e-03, 4.3100e-03], device='cuda:0')","tensor([4.1134e-03, 7.6808e-06, 4.5124e-03, 3.9986e-03], device='cuda:0')",7
lstm_128_1True,2021032010543737,"[200, 200, 400]","[0, 1, 0, 0]","[0.4999937343358396, 0.847907268170426, 0.5571804511278196, 0.5012218045112782]","[0.5, 0.8619597989949749, 0.5744472361809045, 0.5012562814070352]","tensor([4.0604e-03, 2.1995e-06, 3.6232e-03, 4.8686e-03], device='cuda:0')","tensor([4.2167e-03, 6.0647e-06, 4.6355e-03, 4.0677e-03], device='cuda:0')",26
lstm_128_1True,2021032010552828,"[100, 200, 600]","[0, 1, 0, 0]","[0.49986087924318306, 0.8593572621035058, 0.5, 0.4933444629938787]","[0.4999497487437186, 0.8515829145728643, 0.5, 0.5041959798994975]","tensor([3.8853e-03, 6.1121e-06, 4.2078e-03, 4.4234e-03], device='cuda:0')","tensor([3.9460e-03, 6.7608e-06, 5.1169e-03, 4.0769e-03], device='cuda:0')",5
# lstm brp normalization top1 is better than not normalization
----------------------mtl---------------------------------------
lstm_128_1True,2021032009271313,"[100, 200, 200]","[0.9, 0, 0.05, 0.05]","[0.9505276381909548, 0.2636934673366834, 0.9494723618090453, 0.9571608040201005]","[0.9559296482412061, 0.2764824120603015, 0.9550753768844221, 0.9595477386934673]","tensor([1.6950e-05, 6.5806e-03, 6.2021e-05, 3.4410e-05], device='cuda:0')","tensor([1.0658e-04, 5.5805e-03, 1.7441e-04, 8.7107e-05], device='cuda:0')",14
lstm_128_1True,2021032009264747,"[100, 200, 50]","[0.9, 0, 0.05, 0.05]","[0.9595918367346938, 0.43183673469387757, 0.9457142857142857, 0.9514285714285714]","[0.9557286432160804, 0.40608040201005025, 0.9498994974874372, 0.947286432160804]","tensor([3.6888e-05, 5.0262e-03, 8.8272e-05, 1.2406e-04], device='cuda:0')","tensor([0.0001, 0.0041, 0.0002, 0.0002], device='cuda:0')",6
lstm_128_1True,2021032009272424,"[100, 200, 600]","[0.9, 0, 0.05, 0.05]","[0.9544351697273233, 0.4905620478575403, 0.9513049526989427, 0.9608430717863106]","[0.9567587939698492, 0.49175879396984923, 0.9542211055276382, 0.9610804020100503]","tensor([1.0496e-05, 5.1048e-03, 3.7975e-05, 1.3349e-05], device='cuda:0')","tensor([9.3532e-05, 4.0784e-03, 1.6423e-04, 7.2910e-05], device='cuda:0')",28

lstm_128_1True,2021032009254444,"[50, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9222556390977443, 0.5447556390977444, 0.9439786967418546, 0.9472744360902255]","[0.923643216080402, 0.5460301507537688, 0.9485175879396985, 0.9491708542713568]","tensor([9.0894e-06, 3.9183e-03, 3.4222e-05, 1.8915e-05], device='cuda:0')","tensor([0.0003, 0.0038, 0.0003, 0.0001], device='cuda:0')",29
lstm_128_1True,2021032009260000,"[100, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9531203007518797, 0.3684210526315789, 0.95, 0.9627255639097745]","[0.9558040201005025, 0.37954773869346736, 0.9546733668341708, 0.9646482412060301]","tensor([6.5659e-06, 5.8728e-03, 2.8703e-05, 1.0461e-05], device='cuda:0')","tensor([1.0168e-04, 4.8265e-03, 1.7768e-04, 7.2891e-05], device='cuda:0')",33
lstm_128_1True,2021032009261414,"[200, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9701942355889724, 0.5103571428571428, 0.9668170426065162, 0.9731390977443609]","[0.9725628140703517, 0.5098743718592965, 0.9680150753768845, 0.973643216080402]","tensor([2.5881e-05, 4.6124e-03, 4.8790e-05, 2.0909e-05], device='cuda:0')","tensor([5.1425e-05, 3.8657e-03, 9.9846e-05, 5.4498e-05], device='cuda:0')",20
lstm_128_1True,2021032009263030,"[400, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9737781954887218, 0.509780701754386, 0.9806641604010025, 0.9899122807017544]","[0.9790201005025125, 0.5094472361809045, 0.9799246231155779, 0.9889698492462311]","tensor([1.5453e-06, 4.4587e-03, 3.5400e-06, 2.4050e-06], device='cuda:0')","tensor([3.8416e-05, 3.9442e-03, 3.9473e-05, 1.9232e-05], device='cuda:0')",55

# [0, 0.9, 0.05, 0.05]?
# [0.4, 0.4, 0.1, 0.1]?
lstm_128_1True,2021032015354848,"[100, 200, 50]","[0, 0.9, 0.05, 0.05]","[0.5579591836734694, 0.8526530612244898, 0.8281632653061225, 0.8595918367346939]","[0.5391457286432161, 0.8656281407035176, 0.8594723618090452, 0.8543467336683417]","tensor([0.0038, 0.0009, 0.0010, 0.0016], device='cuda:0')","tensor([0.0039, 0.0007, 0.0013, 0.0009], device='cuda:0')",1
lstm_128_1True,2021032015353535,"[100, 200, 200]","[0, 0.9, 0.05, 0.05]","[0.4899246231155779, 0.8671608040201005, 0.8517839195979899, 0.8568592964824121]","[0.48839195979899497, 0.8638442211055276, 0.857713567839196, 0.859145728643216]","tensor([0.0046, 0.0009, 0.0010, 0.0014], device='cuda:0')","tensor([0.0045, 0.0007, 0.0012, 0.0008], device='cuda:0')",1
lstm_128_1True,2021032015352020,"[100, 200, 600]","[0, 0.9, 0.05, 0.05]","[0.643906510851419, 0.8695436839176405, 0.8673121869782972, 0.9044713411240957]","[0.6378140703517587, 0.8636683417085427, 0.8591959798994975, 0.9076381909547738]","tensor([0.0035, 0.0004, 0.0009, 0.0003], device='cuda:0')","tensor([0.0035, 0.0010, 0.0010, 0.0003], device='cuda:0')",3

lstm_128_1True,2021032015341818,"[50, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.5719799498746867, 0.8347368421052631, 0.8267167919799498, 0.7406704260651629]","[0.5857788944723618, 0.8462814070351758, 0.8233668341708543, 0.7424120603015075]","tensor([0.0031, 0.0016, 0.0019, 0.0038], device='cuda:0')","tensor([0.0032, 0.0009, 0.0017, 0.0027], device='cuda:0')",1
lstm_128_1True,2021032015343838,"[100, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.38742481203007517, 0.8683395989974937, 0.8542731829573935, 0.8589035087719298]","[0.3899246231155779, 0.8666834170854272, 0.8619346733668342, 0.8520854271356784]","tensor([0.0062, 0.0008, 0.0009, 0.0015], device='cuda:0')","tensor([0.0061, 0.0007, 0.0012, 0.0009], device='cuda:0')",1
lstm_128_1True,2021032015344949,"[200, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.5000689223057644, 0.8620927318295739, 0.8603822055137844, 0.9158834586466166]","[0.4999497487437186, 0.8641959798994975, 0.857286432160804, 0.9096231155778894]","tensor([0.0049, 0.0006, 0.0009, 0.0003], device='cuda:0')","tensor([0.0053, 0.0008, 0.0012, 0.0003], device='cuda:0')",1
lstm_128_1True,2021032015345959,"[400, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.5000062656641604, 0.8557769423558897, 0.9515288220551379, 0.9716729323308271]","[0.4999748743718593, 0.8766582914572865, 0.9535427135678392, 0.9734170854271357]","tensor([4.8441e-03, 1.9968e-06, 2.9072e-06, 2.7320e-06], device='cuda:0')","tensor([4.5398e-03, 6.3601e-04, 1.6190e-04, 4.8251e-05], device='cuda:0')",64

lstm_128_1True,2021032016470404,"[100, 200, 50]","[0.4, 0.4, 0.1, 0.1]","[0.9542857142857143, 0.8481632653061224, 0.9481632653061225, 0.9285714285714286]","[0.9539195979899497, 0.8480150753768845, 0.9501507537688442, 0.9373618090452261]","tensor([4.0096e-05, 1.9670e-04, 7.5123e-05, 9.8288e-05], device='cuda:0')","tensor([0.0001, 0.0009, 0.0002, 0.0002], device='cuda:0')",7
lstm_128_1True,2021032016471414,"[100, 200, 200]","[0.4, 0.4, 0.1, 0.1]","[0.9446231155778895, 0.8500251256281407, 0.9488442211055277, 0.9548492462311557]","[0.9540201005025125, 0.8455527638190955, 0.9517085427135679, 0.9598994974874372]","tensor([8.5089e-06, 6.6346e-06, 3.2563e-05, 2.0017e-05], device='cuda:0')","tensor([1.1208e-04, 9.9957e-04, 1.9341e-04, 7.3753e-05], device='cuda:0')",20
lstm_128_1True,2021032016472424,"[100, 200, 600]","[0.4, 0.4, 0.1, 0.1]","[0.9447607122982749, 0.8473734001112966, 0.9431190873678352, 0.9513661658319421]","[0.949572864321608, 0.8432412060301507, 0.9447236180904522, 0.9559798994974874]","tensor([2.2075e-05, 4.2868e-05, 4.4040e-05, 3.0564e-05], device='cuda:0')","tensor([1.3910e-04, 1.0956e-03, 2.3324e-04, 8.7774e-05], device='cuda:0')",16

lstm_128_1True,2021032016461111,"[50, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.9140601503759398, 0.8257706766917293, 0.9385338345864662, 0.9438345864661654]","[0.9212814070351759, 0.8221356783919598, 0.9451758793969849, 0.9459045226130653]","tensor([4.2140e-06, 2.9823e-06, 1.2572e-05, 8.9701e-06], device='cuda:0')","tensor([0.0003, 0.0013, 0.0002, 0.0001], device='cuda:0')",37
lstm_128_1True,2021032016462222,"[100, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.9435087719298245, 0.8429761904761904, 0.9446741854636591, 0.9461027568922306]","[0.9535175879396985, 0.8446984924623115, 0.9508040201005025, 0.9536683417085428]","tensor([1.6209e-05, 3.3141e-05, 4.8890e-05, 3.4267e-05], device='cuda:0')","tensor([0.0001, 0.0011, 0.0002, 0.0001], device='cuda:0')",14
lstm_128_1True,2021032016463131,"[200, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.9558208020050125, 0.841766917293233, 0.9570112781954887, 0.9580325814536341]","[0.9635678391959799, 0.8404020100502513, 0.9636934673366834, 0.9601758793969849]","tensor([2.8781e-06, 6.2532e-06, 4.5480e-06, 3.4225e-06], device='cuda:0')","tensor([8.9599e-05, 1.0875e-03, 8.1600e-05, 8.8488e-05], device='cuda:0')",52
lstm_128_1True,2021032016464949,"[400, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.966390977443609, 0.8592794486215539, 0.9598872180451128, 0.9776503759398496]","[0.9689195979899498, 0.8684422110552764, 0.9594221105527638, 0.9767839195979899]","tensor([4.2210e-06, 1.0437e-05, 7.4617e-06, 5.8312e-06], device='cuda:0')","tensor([5.2298e-05, 6.7594e-04, 9.0517e-05, 3.3448e-05], device='cuda:0')",42

lstm_512_3True,2021032019201515,"[50, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.930889724310777, 0.509780701754386, 0.9569486215538847, 0.9446365914786967]","[0.932110552763819, 0.5094472361809045, 0.9575376884422111, 0.949572864321608]","tensor([2.3106e-06, 4.1084e-03, 1.8267e-05, 1.2496e-05], device='cuda:0')","tensor([0.0002, 0.0040, 0.0001, 0.0001], device='cuda:0')",56
lstm_512_3True,2021032019202828,"[100, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9576942355889724, 0.2992543859649123, 0.9549248120300752, 0.9510213032581454]","[0.9606532663316583, 0.2850502512562814, 0.9585678391959799, 0.9575125628140704]","tensor([8.7711e-06, 5.1677e-03, 7.0229e-05, 5.2653e-05], device='cuda:0')","tensor([8.9308e-05, 4.1161e-03, 1.0977e-04, 1.0018e-04], device='cuda:0')",15
lstm_512_3True,2021032019203838,"[200, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9667105263157895, 0.509780701754386, 0.9719987468671679, 0.976422305764411]","[0.9700502512562814, 0.5094472361809045, 0.9724371859296482, 0.9767587939698492]","tensor([3.3079e-06, 4.6772e-03, 3.9803e-06, 3.7789e-06], device='cuda:0')","tensor([6.3959e-05, 3.9280e-03, 6.0582e-05, 3.5194e-05], device='cuda:0')",66
lstm_512_3True,2021032019204646,"[400, 200, 400]","[0.9, 0, 0.05, 0.05]","[0.9750125313283208, 0.3501065162907268, 0.9760839598997494, 0.9883020050125313]","[0.9771608040201005, 0.3644974874371859, 0.9755025125628141, 0.9885175879396985]","tensor([1.2048e-06, 4.4383e-03, 2.8249e-06, 1.0553e-06], device='cuda:0')","tensor([4.4263e-05, 3.9260e-03, 4.0829e-05, 1.4183e-05], device='cuda:0')",69

lstm_512_3True,2021032109384949,"[50, 200, 400]","[1, 0, 0, 0]","[0.9341353383458647, 0.28598370927318295, 0.5053634085213032, 0.5373997493734336]","[0.9376633165829146, 0.26680904522613064, 0.5052763819095477, 0.5426633165829146]","tensor([3.0976e-05, 4.3114e-03, 3.5344e-03, 5.0140e-03], device='cuda:0')","tensor([0.0002, 0.0042, 0.0047, 0.0040], device='cuda:0')",38
lstm_512_3True,2021032109392121,"[100, 200, 400]","[1, 0, 0, 0]","[0.9595363408521304, 0.6046741854636591, 0.3732957393483709, 0.4903634085213033]","[0.9586180904522613, 0.6155778894472361, 0.3689195979899497, 0.4914070351758794]","tensor([2.8320e-06, 4.7783e-03, 4.0378e-03, 4.4147e-03], device='cuda:0')","tensor([9.0308e-05, 3.7365e-03, 4.9646e-03, 4.1006e-03], device='cuda:0')",35
lstm_512_3True,2021032109393232,"[200, 200, 400]","[1, 0, 0, 0]","[0.929749373433584, 0.509780701754386, 0.5, 0.5]","[0.9357035175879397, 0.5094472361809045, 0.5, 0.5]","tensor([0.0006, 0.0087, 0.0181, 0.0057], device='cuda:0')","tensor([0.0002, 0.0080, 0.0191, 0.0049], device='cuda:0')",21
lstm_512_3True,2021032109390606,"[400, 200, 400]","[1, 0, 0, 0]","[0.961203007518797, 0.4901691729323308, 0.49909774436090226, 0.4999937343358396]","[0.9652763819095478, 0.49005025125628143, 0.49896984924623117, 0.5]","tensor([8.4093e-05, 4.4506e-03, 4.2570e-03, 4.5009e-03], device='cuda:0')","tensor([5.6225e-05, 3.9411e-03, 4.8413e-03, 4.0940e-03], device='cuda:0')",14

lstm_512_3True,2021032109434141,"[50, 200, 400]","[0, 1, 0, 0]","[0.5001127819548872, 0.8556516290726817, 0.49832706766917295, 0.5702318295739348]","[0.5002010050251257, 0.8528894472361809, 0.49814070351758793, 0.5577386934673367]","tensor([0.0036, 0.0005, 0.0039, 0.0050], device='cuda:0')","tensor([0.0038, 0.0008, 0.0050, 0.0040], device='cuda:0')",7
lstm_512_3True,2021032109440909,"[100, 200, 400]","[0, 1, 0, 0]","[0.30642857142857144, 0.8709022556390977, 0.5308771929824562, 0.5210651629072681]","[0.3229396984924623, 0.8647989949748743, 0.5108040201005025, 0.5296984924623116]","tensor([0.0040, 0.0009, 0.0038, 0.0044], device='cuda:0')","tensor([0.0040, 0.0008, 0.0047, 0.0041], device='cuda:0')",2
lstm_512_3True,2021032109442020,"[200, 200, 400]","[0, 1, 0, 0]","[0.4999937343358396, 0.8684398496240602, 0.5, 0.5]","[0.5, 0.873643216080402, 0.5, 0.5]","tensor([0.0042, 0.0008, 0.0039, 0.0048], device='cuda:0')","tensor([0.0043, 0.0006, 0.0049, 0.0040], device='cuda:0')",5
lstm_512_3True,2021032109435353,"[400, 200, 400]","[0, 1, 0, 0]","[0.5005827067669173, 0.8646428571428572, 0.6691979949874687, 0.49989348370927317]","[0.5, 0.8734673366834171, 0.6817587939698493, 0.4998743718592965]","tensor([4.1242e-03, 1.1211e-05, 4.0563e-03, 4.4533e-03], device='cuda:0')","tensor([0.0038, 0.0006, 0.0046, 0.0041], device='cuda:0')",40



lstm_512_3True,2021032110480101,"[100, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.5325814536340853, 0.8562593984962406, 0.8537531328320802, 0.9354010025062657]","[0.5255025125628141, 0.8592211055276382, 0.8620603015075377, 0.9391206030150754]","tensor([0.0038, 0.0002, 0.0007, 0.0002], device='cuda:0')","tensor([0.0038, 0.0009, 0.0010, 0.0002], device='cuda:0')",7
lstm_512_3True,2021032110474949,"[50, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.6363345864661654, 0.8479323308270676, 0.8494172932330827, 0.8962907268170426]","[0.625251256281407, 0.8475628140703517, 0.8511306532663316, 0.8930402010050251]","tensor([0.0036, 0.0006, 0.0011, 0.0008], device='cuda:0')","tensor([0.0038, 0.0012, 0.0011, 0.0005], device='cuda:0')",6
lstm_512_3True,2021032110481919,"[200, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.5050250626566416, 0.8603884711779448, 0.9111654135338346, 0.949968671679198]","[0.503391959798995, 0.8595979899497488, 0.9164824120603015, 0.9554522613065327]","tensor([3.6176e-03, 4.7954e-05, 4.3341e-05, 3.1788e-05], device='cuda:0')","tensor([0.0038, 0.0008, 0.0004, 0.0001], device='cuda:0')",52
lstm_512_3True,2021032111222323,"[100, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.943546365914787, 0.8502005012531328, 0.9549310776942356, 0.9560902255639098]","[0.9508542713567839, 0.8451256281407035, 0.9518592964824121, 0.9610301507537689]","tensor([1.8592e-05, 5.5950e-05, 4.8485e-05, 3.4650e-05], device='cuda:0')","tensor([1.3320e-04, 1.0772e-03, 1.3291e-04, 8.6758e-05], device='cuda:0')",19
lstm_512_3True,2021032110392222,"[200, 200, 400]","[1, 0, 0, 0]","[0.9618045112781954, 0.509780701754386, 0.5, 0.5]","[0.9643467336683417, 0.5094472361809045, 0.5, 0.5]","tensor([3.0517e-05, 5.4153e-03, 1.6454e-02, 1.3784e-02], device='cuda:0')","tensor([7.3076e-05, 4.6379e-03, 1.7428e-02, 1.2854e-02], device='cuda:0')",88
lstm_512_3True,2021032111213333,"[50, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.915952380952381, 0.8442919799498747, 0.934016290726817, 0.9358082706766917]","[0.9262311557788945, 0.8385427135678392, 0.9364070351758794, 0.9387185929648241]","tensor([4.4962e-05, 4.0807e-05, 4.5521e-05, 5.7895e-05], device='cuda:0')","tensor([0.0003, 0.0011, 0.0003, 0.0002], device='cuda:0')",18
lstm_512_3True,2021032110483939,"[400, 200, 400]","[0, 0.9, 0.05, 0.05]","[0.7133709273182958, 0.8643358395989975, 0.9582142857142857, 0.9804448621553885]","[0.70643216080402, 0.8810301507537689, 0.9637185929648241, 0.9788190954773869]","tensor([4.1007e-03, 5.8198e-06, 5.5325e-06, 4.4842e-06], device='cuda:0')","tensor([3.8094e-03, 5.8366e-04, 8.6668e-05, 2.7781e-05], device='cuda:0')",56
lstm_512_3True,2021032111223838,"[200, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.9630952380952381, 0.8596741854636591, 0.9735150375939849, 0.9640350877192982]","[0.9672613065326633, 0.8684422110552764, 0.973140703517588, 0.9684422110552764]","tensor([4.9736e-07, 1.6396e-06, 1.1169e-06, 1.4750e-06], device='cuda:0')","tensor([6.4445e-05, 7.6702e-04, 6.7748e-05, 5.0401e-05], device='cuda:0')",59
lstm_512_3True,2021032111225353,"[400, 200, 400]","[0.4, 0.4, 0.1, 0.1]","[0.968734335839599, 0.8616979949874687, 0.9764348370927318, 0.9807769423558897]","[0.9736180904522613, 0.8707286432160805, 0.9763819095477387, 0.9794221105527638]","tensor([4.8060e-07, 1.3482e-06, 5.6006e-07, 7.1257e-07], device='cuda:0')","tensor([4.2878e-05, 6.8325e-04, 5.7471e-05, 2.6496e-05], device='cuda:0')",70

lstm_512_3True,2021032115554646,"[50, 200, 400]","[0.4, 0, 1, 1]","[0.9058458646616542, 0.27028195488721807, 0.9235401002506266, 0.9430764411027569]","[0.9087939698492462, 0.27407035175879396, 0.9224874371859296, 0.9464824120603015]","tensor([3.1079e-05, 4.1999e-03, 1.0736e-05, 8.6649e-06], device='cuda:0')","tensor([0.0004, 0.0041, 0.0004, 0.0002], device='cuda:0')",22
